rating,text,word_count,food,service,place,cost
1 sao,"hết đồ ăn thì không báo, bưng ra rau có mỗi cải thảo, phở cũng hết, thịt còn mỗi mấy miếng nạm, đợi cả nửa tiếng chưa ra đồ, nhân viên có như không",34,1,1,0,0
4 sao,"lẩu nhỏ 2 người từ 220 vnd và 1 số món ăn chơi. lẩu dễ ăn, dùng chung với chao. không gian trên lầu rất vui mắt.",26,3,0,2,3
5 sao,"quán phong cách cổ xưa, lẩu ngon nhiều thịt bò, đặc biệt có món bò viên chiên rất ngon. quán này thường cho rau là cải và rau má có điều cọng rau má dài thòn lòn à. giá cả cũng phải chăng, thường đi trễ rất đông không có chỗ ngồi luôn, mà đi sớm sớm tý thì rộng rãi thoải mái, nhân viên cũng nhiệt tình. ghé nhiều lần rồi và tiếp tục ghé.",76,2,2,2,2
1 sao,"ăn nhiều lần rồi mà lần đầu tiên đi ăn chỉ vô trong gửi xe, lúc ăn xong mình ra lấy xe thu phí thêm 5 vnd là sao trời. đồ ăn thấy ổn, rẻ mà thu phí gửi xe là không ưng rồi. lần sau sẽ không quay lại nữa.",50,3,0,0,1
1 sao,quán nên thay thố đựng đũa mất thẩm mỹ đũa nên dùng loại nhựa hoặc định kỳ bao nhiêu lâu thay nhìn đôi đũa không muốn cầm đưa vào miệng hủ tâm nên kiểm tra kỹ bên trong dầu mỡ rĩ sét không,43,0,0,1,0
5 sao,"đồ ăn ngon, đặc biệt là món bò viên chiên, lần nào cũng ăn. nhân viên ở chi nhánh này nhiệt tình, ra món nhanh. đi ăn cùng gia đình với bạn bè thích ăn lẩu bò nhà gỗ nhất, ngồi ngoài trời thoáng, ăn ngon và giá lại rẻ. chú giữ xe chi nhánh này dễ thương, chú dắt xe giúp và còn giỡn với tụi mình",68,2,2,2,2
5 sao,"mình đi ngày trong tuần nên cũng không đông lắm, với lại trời cũng mưa lâm râm nên ít khách, chứ còn ngày thường thì đông lắm. không gian của quán rộng, có cả trên lầu. do khách đông nên bàn ghế sắp xếp sát nhau, nhưng mà lôi đi cũng thoải mái không vấn đề gì phục vụ ổn, order bằng ipad, có sẵn trên đó chỉ việc chọt chọt là tốn tiền thôi có nhiều combo và thêm nhiều món ăn thêm cho mình lựa chọn. mình đi 2vc nên gọi cái lẫu nhỏ, với phần bò viên thêm do vợ mình thích ăn. món ăn : lâu nhỏ ăn 2 người là vừa tầm, kêu thêm bò viên nữa ăn no căng bụng luôn. mọi người đi 2 người thì đừng nên chọn combo 250 vnd ăn không hết đâu, nếu như ăn nhiều thì ổn, chứ đợt trước 2vc mình gọi ăn không hết phải gói đem về nữa à quán cho cái bịch với nước chấm đem về nên không lo nhé . trong cái lẫu có thịt nạm thì phải, với bò gân, với da, đậu hũ, với phần rau, nước dùng ăn rất ổn nhé, ngọt thanh. vợ với mình rất thích nước lẫu của quán này tổng thiệt hại : 289 vnd ps : trời mưa lạnh lạnh, làm cái lẫu bò thì nhức nách, giống như trên đà lạt ấy cũng có lẩu bò ba toa nhưng mà ăn trên đà lạt ngon hơn nhiều do trễn lạnh",259,2,2,2,2
1 sao,"tôi đã ăn chỗ này rất nhiều lần rồi và tôi khá hài lòng với quán này. tuy nhiên hôm nay tôi có trãi nghiệm cực tồi tệ tại với bạn nhân viên nữ phục vụ trên lầu. bạn rất thái độ với tôi khi tôi có hỏi bạn là món lên chưa. tôi có quan sát thấy bạn cũng có thái độ không tốt với các khách khác. tôi mong quán hãy cố gắng đào tạo lại nhân viên, tránh cho khách bị những trãi nghiệm không tốt.",89,0,1,0,0
5 sao,"món gỏi bò này ngon và nhiều lắm, 2 người ăn không hết. phục vụ cực nhanh luôn.",18,2,2,0,0
1 sao,"mình đã có 1 trải nghiệm rất tệ khi ăn ở đây. đồ ăn đóng mỡ, ăn lợn cợn rất tệ. bánh tráng ăn với pa tê thì bánh tráng không giòn, dai ăn rất dở. cuối cùng, bạn nhân viên còn suýt tính tiền nhầm cho mình nếu mình không hỏi lại. thật buồn khi chất lượng của 1 quán mình rất thích và ăn thường xuyên nay tệ đi như vậy.",73,1,1,0,0
3 sao,"quán nóng, đồ ăn chỉ ở mức khá gọi nước hết 15 phút chưa có cải thảo chơi cả bẹ giá khá cao quán nhà gỗ khá sạch sẽ, sẽ không có lần sau",35,3,0,1,1
3 sao,"quán được cái không gian rộng, nhưng bàn ghế kê sát nhau nên cảm giác ngột ngạt chật chội, khách ngồi kin kít không có lối đi. lẩu 2 người tầm 210-270 vnd, mình kêu phần nhỏ thêm bò viên nhưng nhân viên order nhầm thành phần lớn, lúc tính tiền mới biết. lẩu lớn 2 người mà được 5 miếng thịt nạm dày cui khô khốc, còn lại toàn xương và gân mỡ với da, nếu không kêu thêm bò viên chắc chả có gì để ăn. nước lẩu cũng khá là mặn. bò viên hơi ngọt. giá chát so với các quán lẩu bò khác mà chất lượng không bằng. gửi xe phải đi vào cuối hẻm bên cạnh quán khá xa, ngày mưa đi ăn thì hơi oải. quán dùng bếp gas mini cũ kĩ nhìn không an toàn.",140,1,1,1,1
2 sao,"tôi đi ngày thứ 7, đồ ăn lên cực chậm sau 40 phút gọi món. lên không đủ món, lẩu mang lên mà mì phải tự lấy, mang bánh phở lên là nước lẩu cạn. nhân viên trả lời bàn nào cũng chờ. ăn gần xong vấn chưa cí nước cho dù là nước lon thôi. cực kỳ thất vọng!",60,0,1,0,0
5 sao,"ngon nhé, 1 nồi 2 người ăn 210 hay sao á mà nhiều topping dữ dằn, ăn no ứ hự luôn ah, buộc phải kêu thêm phở với tàu hủ ki, ngon bá cháy luôn, quán rộng lớn nhiều bàn mà ngồi hơi sát nhau bàn nhỏ nên kêu nhiều không đủ chỗ để đồ, đi buổi tối ngồi ngoài sân mát rượi luôn",64,2,0,1,0
4 sao,"- bãi đỗ xe rộng - chỗ ngồi thoáng mát - quán nằm ngay mặt tiền dễ thấy - tolet chưa được sạch nên vệ sinh kỹ hơn - món ăn là khá ngon, đã ăn nhiều lần - giá cả hợp lý - sẽ quay lại thường xuyên - nhân viên nhiệt tình - phục vụ nhanh nhẹn - nước lầu khá ngon",64,2,2,2,2
4 sao,"không gian vừa đủ ngồi , do khách đông nên hơi ồn. vì mình ngồi bên ngoài hiên nên gió mát . phục vụ nhanh nhẹn, nhiệt tình. bãi xe rộng rãi, bảo vệ nhiệt tình. mình đi 2 người đã order lẩu 210 vnd và đĩa bò viên chiên. lẩu nước thanh , có mùi thơm của thuốc bắc. thịt bò trong lẩu cắt miếng dày, mềm kèm thêm mấy miếng xương bò to đùng đầy gân và mỡ. bò viên chiên to, bò nhiều nhưng cá nhân mình không thích ăn bò viên chiên vì hơi khô. điểm trừ: ít rau. nhưng cuối cùng ăn xong, 2 đứa mình cũng no bể bụng.",115,2,2,2,0
4 sao,"quán có lầu trên, mình tới lúc chìu 17h thì quán vắng, mình lên lầu người thì được mời xuống vì không có nhân viên phục vụ. lẩu khá ổn, bò mềm thơm chỉ có thịt nạm, gân và giò, nước dùng đậm đà, rau má siêu già mình không ăn được, mình gọi cái lẩu là 210 vnd thêm bò viên 55 vnd và 4 cục mì thêm tổng quán tính tiền là 287 vnd. nhân viên chỉ nói không đưa bill cho mình, nói chung là tạm ổn.",85,2,1,0,0
1 sao,"trong suốt mấy năm gần đây mình sử dụng dịch vụ ở phía các tỉnh miền nam nói chung, và thành phố hồ chí minh nói riêng. hơn thế nữa, là một hãng lẩu bò khá là có tên tuổi. mình sẽ nói dựa trên 3 tiêu chí: đồ ăn, dịch vụ, không gian. mình đã có mặt tại quán vào buổi tối ngày 0610về đồ ăn, thì mình thấy giá trị của hương vị mang lại tương xứng với giá tiền, không quá cao, cũng không quá rẻ. hương vị của nó sẽ hơi hướng miền nam rất nhiều, những người chuộng đồ ăn nam như mình sẽ có thể thưởng thức được những món ăn tại quán này, có khen thì sẽ có chê. đây là lần đầu tiên mình có cảm giác mình bỏ tiền ra để sử dụng dịch vụ, mà có cảm giác như mình đang nài nỉ một ai đó bố thí cho mình. lúc mang nồi lẩu ra, lúc order khá là nhanh nhẹn, sẽ chẳng có chuyện gì cho tới khi, mình xin một cái nắp để cho nhanh chín, thì mình phải xin tới 3 lần. trong suốt quá trình sử dụng thì còn phát sinh thêm, là mình có cần thêm chao chấm, mình cũng có gọi tiếp và bảo nhớ kèm thêm một cái nắp, thì mới được mang nắp ra thì lúc đấy mình cũng sắp sử dụng xong dịch vụ. à, tiện nói luôn lúc gần sử dụng xong dịch vụ, mình có hết đá lạnh, mình có gọi thêm đá lạnh thì phải gọi 2-3 lần và các bạn nhân viên đùn đẩy trách nhiệm lẫn nhau. và tới lúc ra tính tiền là sau khi mình bảo mình đã sử dụng xong bữa ăn khoảng 10 phút. thì bill mới ra tới tay mình, và nhập liệu còn dư 2 khăn của mình, mình có kiểm tra mới báo lại. thì tiện lúc đấy mình mới bảo châm thêm đá lạnh, thì bạn nhân viên tính tiền mình lúc đó mới gọi thêm 1 bạn nhân viên nữa châm đá, thì lúc đó mình mới có đá uống. một trải nghiệm với một hãng lẩu lâu đời khá là để lại ấn tượng xấu khó quên trong mình. về không gian, vị trí. thì quán nằm ở mặt tiền phan văn trị nên khá là dễ thấy, dễ thấy cũng là vì một phần nhìn từ ngoài quán rất nhiều ánh đèn, kèm bảng hiệu lớn ở trên cao. về bên trong thì mình thấy mát mẻ, vì quán sở hữu nhiều tầng sử dụng. bàn ghế cũng mang lại phong cách nó hơi sài gòn, nên phần này mình không có gì bàn. chỉ tiếc là những khách ở hơi gần nhau, và vào buổi tối thì đối diện có quán nhậu sát đít mở nhạc hơi ồn, khiến bữa tối ấm cúng trò chuyện cũng dần khó mở lời hơn. tổng kết: thật sự rất cần cải thiện lại tiêu chí thứ 2 mình đã nêu lên. thì sẽ gánh được lượng khách quen, khách cũ tới quán nhiều hơn là chỉ nhắm vào đối tượng là khách hàng mới.",538,3,1,1,0
5 sao,"quán có không gian thoáng mát rộng rãi, uống được bia rượu, lầu ngon phục vụ nhiệt tình, được ngồi ngoài trời mát mẻ",24,2,2,2,0
3 sao,"vô quán 20p gọi nhân viên mãi mới được kêu món, thái độ của nhân viên kém, bưng đồ ăn ra rớt mì cũng không 1 câu xin lỗi, ngồi đợi 10p mới đem rau ra cho bàn mình. quán đông thì có mà ngon thì chưa, ăn để trải nghiệm chứ không quay lại vì cách phục vụ quá kém",61,0,1,0,0
5 sao,"lẩu bồ thơm mình ăn 270 vnd và thanh theo khẩu vị mình khá hợp, thớ thịt nhừ hợp cho b nào đang niềng hoặc sợ dai thịt nó ngon ăn no luôn",34,2,0,0,0
4 sao,"lẩu bò có nhiều phần theo số lượng người. quán khá đông, nên đi sớm và trong tuần. nếu lúc quán đông thì chạy thẳng cuối hẻm để gửi xe. nêm nếm khá đậm đà, không bị say bột ngọt. món bò viên có lúc hơi dai quá. set lẩu có thịt, xương và rau, đồ ăn khá nhiều và no, sốt chấm ngon. quán có bánh phở, ăn kèm rất ngon. phục vụ nhanh chóng. giá cả trung bình, sẽ quay lại.",83,2,2,0,3
5 sao,nay mưa mà lầu đông nên mình bị xếp ngồi dưới xếp bàn lộn xộn món thì ra thiếu tới thiếu lui mình kêu rất nhiều bạn nhân viên không ai để ý ngoại trừ bạn nữ thấy cũng cũng đỡ tức 1 chút rồi,45,0,1,0,0
5 sao,"lần đầu tiên ăn tại quán lẩu bò nhà gò trên đương phạm văn trị, quận gò vấp. với 4 người ăn khoang 300-400 vnd cũng no nê luôn. nhìn tô rau ngon lắm có bắp thảo và rau má nhìn tươi và sạch sẽ cho khách dùng tại bàn. nhân viên phục vụ nhanh nhẹn nhé khách. gọi là có ngay. ngồi trên cao có khi nhìn được máy bay ở gò vấp đấy nhé . mặt tiền nơi gửi xe rộng rãi. nước uống có nhiểu loại mà giờ trưa ngày chủ nhật quán khá đông. chưa gì hết bún luôn mọi người. mà cứ tưởng không ngon mà ăn với mì gói ngon không tưởng luôn. khách trưa mà đông ghe luôn. mọi người có ăn lẩu bò thì nên tranh thủ chứ cuối tuần đông nhanh hết đồ lắm nhé.",143,2,2,0,0
4 sao,"mình đi ăn lúc 7h tối chủ nhật quán rất đông; nếu hết chỗ để xe máy thì chạy thẳng xuống cuối hẻm có chỗ gửi xe rồi đi bộ lên hơi xa. quán đông nhưng do chỉ có 2 món ăn, nên ăn khá nhanh và ravô cũng mau nên không phải chờ lâu: món lẩu bò - bao gồm 2 loại giá 210 vnd và 270 vnd mình ăn 210 vnd thấy hơi ít; và phải kêu 1 phần thịt thêm 55 vnd - lẩu ăn rất ngon; thịt ngon; xương ngon - nhưng bò viên thì hơi nhợn nhợn vì khi bỏ vào nồi lẩu bò viên nở ra rất to; ăn hơi ngán và sợ không biết là viên gì. bò tơ cuốn rau rừng đây là món mới cũng khá.",134,2,0,0,0
1 sao,"mình đi 2 người ngày 0805, gọi 1 lẩu 1 gỏi lưỡi bò. đồ ăn trong nồi lẩu có nguyên con ruồi. nói nhân viên thì nhân viên đổi lại. tụi mình ổn luôn không sao. sau đó quán lại mang ra 1 gỏi vò khoai môn, lúc đó mình đang nói chuyện nên đã động đũa ăn được vài miếng cho đến khi thấy đống khoai môn chiên bên dưới lớp bò thì nhận ra quán làm nhầm món. đã không là vấn đề gì cho đến khi nhìn giá, gỏi lưỡi bò chỉ 70 vnd nhưng gỏi bò khoai môn tận 139 vnd, mắc gấp đôi! mình hỏi tại sao thì nhân viên kêu hết gỏi lưỡi bò, đáng lẻ phải nói lại để tụi mình order món khác chứ ai lại đi ăn khoai môn chiên, lại còn 139 vnd! quán nếu thiếu tiền có thể nói để tip thêm chứ cần gì phải làm như vậy. mọi người đi ăn nên check kỹ món quán bưng ra, để bị lừa không đáng. vị cũng chả đặc biệt gì, toàn default giá cũng 200-300 vnd thì mình khuyên nên chọn quán khác.",191,1,1,0,1
4 sao,"ngon chất lượng quán vệ sinh thực phẩm an toàn giá hợp lý, hài lòng 9 điểm",17,2,0,0,2
2 sao,"điểm mạnh: đồ ăn ngon điểm yếu: nhân viên thái độ kém, order lộn xộn, nhất là khứa tính tiền trên lầu. kêu tính tiền trước bàn kia, bị bơ cmnl, kêu 4 5 lần luôn mà đợi gần 15p chưa được tính, đi về luôn chắc quán cũng không biết",52,2,1,0,0
4 sao,"quán chỉ chuyên 1 món lẩu bò. không gian rộng rãi, nước lẩu ăn vừa miệng, thịt mềm ngon, phục vụ nhiệt tình, giá cả hợp lý. tuy nhiên, quán đông khách nên lên thức ăn hơi chậm",39,2,2,2,2
4 sao,"nước lẩu bình thường, thịt nhiều, rau thêm tính thêm tiền. lên món nhanh. bò viên chiên ngon nên gọi. ngồi trên lầu ngoài ban công sẽ mát hơn, ở trong phong vẫn trang bị thêm quạt. không gian khá rộng rãi. nhân viên phục vụ ổn, chắc tiệm đã rút kinh nghiệm từ những lần đánh giá trước.",59,3,2,2,0
5 sao,"nước lẩu ngon, hợp vị của mình. không gian quán thoáng mát, đặc biệt khu trên lầu",17,2,0,2,0
5 sao,"đọc review thì thấy nhiều người chê phục vụ. mình thấy do một phần đông quá nên vậy. mình đi sớm cở 7h kém là đồ ăn lên nhanh, mấy bạn cũng hỏi và sắp xếp bàn ghế. về lẩu thì ngon nhé, nước vừa, đậm đà. mình kêu phần 320 vnd 3 người ăn mà no xỉu, rút kinh nghiệm sau kêu phần 270 vnd ăn 3 người là vừa đủ. xương bò hầm da mềm lắm, tuy có điều cho rau hơi ít nhé. ăn không đủ phải gọi thêm. bò viên ngon, đúng chất bò viên chứ không có phải kiểu pha bột như ở ngoài, ăn dai với có cả gân bò nữa, kêu thêm 55 vnd mà ăn đáng đồng tiền bát gạo luôn. với mình mà nói thì phù hợp giá tiền và đáng để thử.",140,2,2,0,2
5 sao,"mình ăn ở đây mấy lần rồi, mà dạo này thấy topping ít hơn hồi trước lẩu ngon và đậm đà, đặc biệt phải kêu bò viên siêu chất lượng",30,2,0,0,0
1 sao,"đã ăn nhiều cho nhánh khác, lần đầu ăn tại đây, đợi lâu chủ động báo nhân viên cho oder nhưng không ai quan tâm đến bàn mình.",28,0,1,0,0
1 sao,"đợi lâu, kêu món lâu hơn 1 tiếng nhưng vẫn không có. người sau đi trước thì có món trước. kêu nhân viên rất nhiều lần nhưng không nhận được phản hồi. trên lầu khách đông nhưng chỉ có 1 bạn order, 3 bạn phục vụ. quán nên xem lại để tuyển thêm nhân viên",55,0,1,0,0
4 sao,"quán có 2 lầu, không gian phá rộng nhân viên từ gửi xe đến phục vụ đều nhanh chóng lẩu bò ở đây khác với lẩu bỏ ở một số nơi khác: không tàu hủ ky, không khoai, không bánh phở và nước dùng không đậm gia vị. tuy nhiên vị dễ ăn, phù hợp với nhưng người không thích đậm nhiều gia vị ở một số nơi. rau ăn kèm có cải thảo, rau má, hành lá. chao và sate ăn kèm chuẩn vị mình gọi lẩu 250 vnd cho 2 người, thịt khá nhiều vừa đủ mà không cần phải gọi thêm buổi tối khá đông khách, chủ yếu là các bạn trẻ quán có phục vụ nước ngọt và cả bia cho bạn nào muốn nhậu",128,2,2,2,0
1 sao,"trải nghiệm quá tệ của quán, đồ ăn không phải xuất sắc, nước lẩu mặn kinh khủng, nhạc bật quá to, lúc vào hỏi quán có xuất hđ không, nhân viên báo có. sau đó 20 ngày sau không thấy xuất, đến hiện tại nhắn tin cũng không phản hồi. quán như vậy mà vẫn có người recm thì đến chịu, từ nay 1 là cạch mặt, 2 là sẽ review cho mọi người cạch mặt.",76,1,1,1,0
5 sao,"quán ổn. không gian thoải mái. đi ăn với gia đình và bạn bè được. giá hợp lý, món bò gác bếp ngon. làm nhanh lên món nhanh",28,2,2,2,2
5 sao,"với những ai thích ăn lẩu bò như mình thì đừng bỏ qua quán này nhen . oder lẩu 210 vnd bò viên thêm 55 vnd là ăn no nê cho phần 2 người luôn, điểm mình thích là nước dùng trong không bị váng dầu như nhiều chỗ khác topping thì chất lượng , chao chấm kèm cũng đậm đà vừa ăn. quán cũng rất nhiều chỗ ngồi , nhân viên khá là nhiệt tình . nói chung tất cả đều ổn .0 điểm nhưng là 0 điểm chê",90,2,2,2,2
1 sao,"vị trí : trên lầu 1 gọi gỏi bò khoai môn và lẩu bò đem gỏi ra đợi thêm 1h không thấy đem lẩu ra, trong khi người mới vào thì có lẩu, hỏi thì nhân viên cứ kêu chờ xíu, xíu tận 1h, kêu không thèm nhìn chờ lâu úa kêu tính tiền về luôn cũng phải chờ 20p nữa. cách phục vụ gần đây quá tệ.",68,0,1,0,0
1 sao,nhân viên bảo giữ xe không tính tiền. xuống khu dưới lấy xe lại tính tiền. nhân viên bảo nếu có lấy thì lên khiếu nại. lúc lên nói thì nhân viên như phớt lờ. quán làm ăn không có tâm không đúng cách. tiền giữ xe nó không có bao nhiêu hết. nhưng nếu làm như vậy thì không chấp nhận được. quá chán với cách làm việc của quán,69,0,1,0,1
4 sao,"quán lẩu bò khá ngon và rẻ. buổi chiều chưa đông lắm nhưng tối rất là đông, nhiều khi phải gửi xe trong hẻm rất xa. quán có 2 tầng lầu, buổi chiều tối thoáng mát.",36,2,0,2,2
1 sao,"mình đi rất nhiều lần ở quán rồi, nhưng lần này mình thật thất vọng về cách phục vụ ạ, mình đến và oder 1 phần lẩu kèm một phần bò viên, mình ngồi chờ 20p quán không mang lẩu lên, xong mình hỏi nhân viên bn lại kêu mình. chờ, chờ thêm. rồi mình sang hai bàn kế bên họ vô sao mình lúc mình ngồi vào bàn và oder. họ còn đang đợi có bàn thì quán lại mang lẩu lên cho họ trước, rồi sao khi mang lẩu ra mình ăn xong quán vẫn không mang bò viên lên, mình thấy thất vọng rất nhiều .",109,0,1,0,0
1 sao,"biết là quán đông nhưng mà tụi mình gọi đi gọi lại mấy lần là cho tụi mình đem nước ra trước giùm đi cũng không đem nước ra cho tụi mình. nhóm mình đợi hơn 40 phút, nhìn qua mấy bàn bên thì thấy người vô sau thì đem đồ ăn ra trước còn. đồ ăn thì được nhưng đợi quá lâu rất bực mình. lúc đem đồ ra thì thiếu đủ thứ",73,2,1,0,0
1 sao,"rất khi nào fai đi đánh giá 1 quán ăn nhưng thái độ phục vụ rất tệ, rất tệ, rất tệ. cái nào quan trọng nhắc 3 lần",30,0,1,0,0
3 sao,"để ăn thì gọi là ăn được. nhưng để gọi là ngon thì chưa tới. vệ sinh thì bình thường, ăn xong có người dọn bàn nhưng để gọi sạch sẽ thì chưa. order món thì nhanh đợi món là 1 quá trình hơn 30p món vẫn chưa ra dù nước bò có sẵn. quán đông đúc, trang trí theo lối cổ xưa thời bao cấp, nhì sơ xài nhưng lại đẹp. gió thoáng mát.",75,3,1,2,0
2 sao,nãy mình ghé mua lẩu mang về đã dặn lấy thịt thôi nhưng đem về tới nhà toàn giò với móng mình đã không ăn được nhắc lại 2 lần! khách vào mua mà chú bảo vệ với cô lớn tủi cứ nạt qa nạt lại thật sự rất khó chịu! mong quán để tâm đến lời nói của khách nhìu hơn,62,1,1,0,0
4 sao,"quán không gian thoáng mát, phục vụ tốt, nước lẩu và thịt ngon. tuy nhiên giá hơi mắc so với phần ăn",22,2,2,2,1
1 sao,quán ăn nhất quyết rằng không thể cho 1 tờ giấy lau khô để có thể sử dụng giấy lau ướt chỉ có thể sử dụng vào lúc cuối thời gian ăn uống nhưng mà họ làm những điều thật sự nguy hiểm và quá tính toán,47,0,1,0,0
4 sao,"chi nhánh này nhân viên không bằng bên lý thải tổ. chủ quán nên thay đổi cách làm việc của nhân viên. khách vào thì phải hỏi a chị đung ở đây hay mang về, mấy người. khách vào mà nhân viên ngồi nhìn. mình phải tự đi hỏi chỗ ngồi. đồ ăn thì ổn mà nhân viên .",59,2,1,0,0
1 sao,đồ ăn tạm được mà thái độ nhân viên đúng khó chịu luôn á gì mà đã hỏi thì phải đến 3-4 người đang nói thì bỏ đi kêu ngkh đến rồi nói thì phải lặp đi lặp lại ? thái độ cứ vậy hoài cho mình nhé mình thích lắm - đồ ăn tạm được nhma phần bên dưới hình là 210 dành cho 2 người nhìn chán thật sự rau thì ít nch nhìn nó như nồi mì á đồ ăn không đặc sắc mà cách nch thì càng tệ mong quán cứ giữ y thái độ như vậy nhé,109,3,1,0,1
2 sao,"mình tới lúc 8h, đồ ăn hết nhiều. đến hành lá là thứ dễ mua nhất cũng hết. đối diện quán rất ồn không nói chuyện được. sẽ không ghé lại!",31,1,0,1,0
5 sao,"mình tới quán lúc 12g20 buổi trưa cuối tuần nên đông, nhân viên thấy có 1 bạn làm không xuể, dẫn tới việc order với phục vụ không được tốt như mọi khi.",33,0,1,0,0
4 sao,"đầu tiên mình ăn bò cuốn các loại rau rừng, nhâm nhi thịt khô chấm muối thật tuyệt. cuối cùng là món lẩu bò ngập ụ thịt, gân và mình có gọi thêm bò viên, nước lẩu ngọt thanh vừa vị, nhìn chung các món đều ngon, mình không thích bò viên chiên lắm. những ngày mưa sấm chớp quất nồi lẩu bò là bá chấy.",66,2,0,0,0
5 sao,mình đi ăn mấy lần rồi nhưng mình thấy trên lầu hầu như dơ hơn trệt kiến trên bàn trên bếp rất nhiều sáng thì thấy có 1 bạn nữ phục vụ có 1 bạn nam nữa mà bạn nam kia ít xuất hiện hơn bạn nữ mặc dù ít nhân viên nhưng phục vụ rất chu đáo kiến nghị rửa rau sạch 1 tí nhé với lau dọn bàn kĩ chứ không mất khách ấy,76,0,2,1,0
5 sao,"đồ ăn ổn, giá cả ổn, phục vụ oh no. đáng lẽ cho 3 sao nhưng mà để 5 sao khỏi ảnh hưởng, không thay đổi cách phục vụ sẽ mất khách hết, tôi không đến nữa",37,3,1,0,3
5 sao,"quán ngon và giá cả hợp lý, mình thường xuyên ăn ở đây. hơi đông nên phục vụ đôi khi chậm một chút",23,2,1,0,2
1 sao,bán lẩu mà quán báo hết nước lẩu? nhân viên xin thêm chén thìa thì không thấy ai? kêu 10 lần như 1,23,1,1,0,0
5 sao,"quán dễ tìm, món ăn hợp khẩu vị nhiều người. không gian chill, và thoáng.",15,2,0,2,0
4 sao,"quán đông, trông giữ xe miễn phí, nếu đông phải chui tít vào trong rồi đi bộ ra. phục vụ khá nhanh chóng, tuy nhiên do đông nên nhân viên đôi lúc quên này nọ, gọi xong vâng dạ rồi lại quên. vị ăn được, cho hơi nhiều gân da nên ăn ban đầu ổn, về cuối sẽ bị ngấy. rau cho mỗi 1 phần quá ít, phần to hay nhỏ đều chỉ 1 rổ rau bé xíu, không rõ có tính thêm tiền không nhưng rổ nồi lẩu gần 400 vnd mà rổ rau bé tí tẹo nói chung cũng được.",102,3,1,3,1
5 sao,"quán hơi vibe đờ lợt một chút, mặt bằng không rộng nhưng có lầu nên cũng không bị quá chật. đi buổi tối thường full bàn sớm nhé mọi người. lẩu bò đậm vị, thơm ngon, không bị hôi bò. tôi ghiền nhất món bò viên chiên, lần nào đi cũng phải 2 đĩa ấy. rất là réc còm men món này nhé",63,2,0,3,0
5 sao,"mình đi ở đây được 5 lần rồi. từ không gian quán thì rất chỉnh chu, chú giữ xe thân thiện vui tính, nhân viên quán hỗ trợ tư vấn cho nhóm mình siêu chi tiết, cười niềm nở cực. thêm phần quán khá mát, chất lượng lẩu theo khẩu vị mình là ngon, vừa ăn với bao no. 510",60,2,2,2,0
5 sao,"lâu rồi không ăn nên mình ghé lại ăn thử lẩu ở đây bò chủ yếu là da với gân ý, nên các bạn có thể thử nếu cùng sở thích nè lên món nhanh, đồ ăn thì ổn lâu lâu ghé đổi món thì ổn",46,3,2,0,0
4 sao,"quán sử dụng nhiều bàn ghế gỗ cổ của những năm 90 khá độc đáo. nước lẩu khá ngon vừa miệng, bò viên gân giòn ngon. thịt cuộn rau rừng là một lựa chọn khá thú vị nhưng mắm nêm thì chưa đậm đà. nhân viên nhiệt tình.",48,2,2,0,0
5 sao,mình ăn lẩu 210 vnd. giá ổn hợp lý. ngon hơn khi ăn mà trời mưa râm râm nhé tuyệt vời,20,2,0,0,2
1 sao,"hai người ăn lẩu bò 210 vnd khá ổn nếu ngưng lại không gọi thêm 55 vnd thịt thêm, vâng thịt bò trộn thịt heo trong 55 vnd trên, chịu quán",28,1,0,0,1
5 sao,quán ruột. dù quán luôn đông nhưng các bạn nhân viên phục vụ nhanh và chuyên nghiệp. ra món cũng nhanh. quán có bãi xe trong hẻm và để trước quán. nhưng quán nên bố trí thêm 1 chú bảo vệ nữa để giữ xe ngay trước quán. lượng xe đông và ra vô liên tục mà thấy chú chạy qua chạy lại 1 mình không nghỉ ngơi được lúc nào thấy thương quá.,74,0,2,0,0
3 sao,"mình đi ăn ngày 39, tụi mình gọi 1 lẩu, 2 bò viên chiên, có gọi thêm 1 phần rau và 1 phần mì. tổng bill hơn 600 vnd mình đi 6 người. đồ ăn vừa đủ no nhưng không có gì đặc biệt, hôm đó mình ăn lúc 7h tối thì quán hết món khá nhiều, lẩu bò chỉ còn thịt và bò viên.",64,3,0,0,0
3 sao,"lẩu ngon, rẻ, nhiều đồ ăn đó. phục vụ quá nhanh luôn , ngồi xuống là có đồ ăn liền. có 1 điểm trừ rất lớn đó là nhà vệ sinh quá dơ, nên chấn chỉnh lại cái vụ này nhé.",41,2,2,1,2
3 sao,"cũng được đồ ăn đầy đặn , nước lẩu hơi có mùi cari hay ngũ vị hương gì á, nên không giống lẩu bò bình thường, nhân viên nhiệt tình, ăn buổi trưa hơi nóng, buổi tối đi ngang thấy siêu siêu đông quán rộng rãi, thuận tiện",48,3,2,2,0
1 sao,gọi món đợi 20p mà cũng không cho chén pv gọi món hỏi tới mới nhớ mang ra,18,0,1,0,0
5 sao,tôi ăn ở đây hoài mà lần đầu tiên gặp một bạn nữ phục vụ tay có đeo chuỗi phục rất dễ thương rất nhiệt tình cười nói vui vẻ nói chung 10đ không chê vào đâu được đồ ăn ngon không khí khá thoải máii,46,2,2,2,0
