place_name,user,rating,time,text
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),cam nguyen,3 sao,6 tháng trước,"Quán đông nhưng nhân viên làm cũng nhanh lắm. Nhưng mà chiên chưa đc chín bên trong. Nó sống sống sao đó. Chắc đông quá nên chiên bị gấp. Có quầy line đồ ăn đơn giản. Mà k có tương ớt, chỉ có sate mà nó cũng k cay. …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Khang Trần,3 sao,6 tháng trước,"Điểm cộng:
- Sting, Coca, 7Hp, nước lọc đóng chai rất ngon.
- Đồ ăn full tinh bột giúp không bị Gout (Không bị dư đạm). …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Duy Phạm Hoàng,3 sao,7 tháng trước,"Mình được xếp chỗ vào bàn hư đèn, hơi tối để ăn. Đồ ăn cũng khá đa dang, nước lẩu thái bữa mình đi ăn ngọt như chè. Mong quán cải thiện"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Hoàng Kiệt Võ,3 sao,7 tháng trước,"Hôm nay trời mưa, mình đi một mình và được sắp xếp ngồi bàn số 1. Dù mưa không tạt, nhưng do bàn nằm ngay cạnh lối vào bãi đỗ xe, đường đá bụi khiến mỗi lần xe chạy qua, bụi và vài viên đá nhỏ bắn vào đồ ăn, làm mình khá khó chịu. …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Vy Phạm,3 sao,3 tháng trước,đồ ăn y như rì viu
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Cao thong Lưu,3 sao,8 tháng trước,"Quán rộng ok nhma hơi nóng
Đồ ăn thì oke rất ngon nhma hơi ngán"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Quốc Tuấn Trịnh,3 sao,3 tháng trước,Đm ồn vc
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Trần Vũ Hoa Tranh,3 sao,1 ngày trước,"Mới ăn lúc tối , xem qua tik tok nhìn bắt mắt nhưng tới thì cx hơi thất vọng , cá viên các loại tương đối ít , lẩu thái nc k ngon , khom có đồ chua.. nchung 5/10.. sẽ k quay lại"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Nhung Nguyễn,3 sao,2 tuần trước,"Quán buffet xiên này ăn cũng tạm ổn, đồ nhìn nhiều nhưng mà nêm hơi quá tay, bị mặn á. Ăn vài xiên là thấy ngán liền, phải uống nước liên tục luôn. Có mấy xiên còn bị khô nữa nên ăn không đã lắm. …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Kuro Bạch,3 sao,Thời gian chỉnh sửa: 3 tuần trước,"1. Đồ ăn (4 sao): ok, nhiều món như giới thiệu
2. Dịch vụ (2 sao): lần đầu đi bỡ ngỡ phải hỏi nhiều lần mới biết đầy đủ cách lấy đồ ăn, thức uống, nước chấm,... chờ chế biến mặc dù quán mới mở đang rất ít …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Kitty 𐙚 ̊,3 sao,một tháng trước,"Vừa bước vào thì mình phải mua vé á, 102k cho 1ng bao gồm bf nước ròi. Về đồ ăn: cá viên chiên: đa dạng, ngon, chấm 7/10. Đồ ăn chế biến sẵn: tokbokki thì mình thấy kh đậm đà, mì trộn thì vừa phải ăn ngon, cơm cuộn mình đánh giá là nguội …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),An Nguyên,3 sao,một tháng trước,Yên tĩnh phù hợp học tập hoặc làm việc
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Mỹ Châu 06-,3 sao,một tháng trước,Cần xem lại thái độ nhân viên
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Thảo Nguyên Lê Nguyễn,3 sao,2 tháng trước,"Không gian quán ok, mát mẻ tuy nhiên mình ko thích cách làm việc của quán trong thời điểm hiện tại. Mình nhớ lúc mình lấy lẩu chỉ có tầm 4-5 miếng topping vậy mà khi mang ra lại có thêm nhiều hơn gấp đôi. Mình ko biết là cố ý hay vô tình …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Hiển Lê Văn,4 sao,5 tháng trước,"Đồ ăn tươi ngon , sạch sẽ , hàng rõ nguồn gốc , chủ quán thân thiện , vui vẻ

Nhân viên phục vụ nhanh & nhiệt tình …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),carrot te,4 sao,3 tháng trước,"Ổn nhất trong mấy quán buffet cá viên từng đi , sạch không bị chua đi cuối tuần lấy đồ ăn đông thì thôi nhé luôn"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Dat Duong,4 sao,3 tháng trước,"Đồ ăn ngon nhưng đã  hết quán không cho mang nước bên vào , giá vé từ 79k lên 86k ,
giá nước 12k-16k"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Quân Anh,4 sao,2 tháng trước,Mình vừa từ chỗ anh Minh về với một tâm trạng vô cùng thất vọng.Bọn mình là khách quen của anh Minh ăn đã bao nhiêu lần rồi. Mình biết hôm nay anh Minh mới mở lại sau Tết nên khách có thể đông hơn bình thường và bọn mình tới với một tâm …
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Trí Nguyễn,4 sao,7 tháng trước,"Mình đi cuối tuần nên quán đông. Đồ ăn thì ổn nha mn, không gian kiểu nhộn nhịp, khá cuốn. Sẽ quay lại."
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Pin,4 sao,3 tháng trước,"Quán khá đông nên đồ ăn lên lâu cũng là chuyện dễ hiểu, đồ ăn ngon tuy nhiên lẩu vẫn còn hơi chua, nếu như giảm độ chua và cải thiện hương vị khác thì sẽ ngon hơn"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Nguyễn Ngọc Mai Lê,4 sao,3 tháng trước,"Mình quên mất kh chụp ảnh lại vì mải đi lấy đồ ăn kèm và nước uống.
Hầu hết các loại cá viên đều ngon, hợp khẩu vị mình, nước lẩu thái siuuuuu ngonnnnn chua cay ngọt đậm đà 🤩 …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Gia Bảo Trần,4 sao,4 tháng trước,"Hôm CN 11/1 e có đi ăn mà lúc đầu em ra lựa món có 1 bạn dọn bàn của e (lần đầu có thể do ko biết), xong em có nói thì chưa dc 10’ sau em đi lựa sốt chấm lại có bạn khác định dọn nữa. …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Hân Gia,4 sao,5 tháng trước,"mình đi cũng nhiều lần ở quán, 2 chi nhánh mình đều trải nghiệm thì rất ok. nhưng hôm qua đi thì hơi thất vọng, bảng quy định thì ghi là bỏ phí đồ ăn thì 5k/1viên. nhưng bàn kế mình hôm qua bỏ tận 2,5 hộp cá viên mà quán chẳng làm gì. quán …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Lee Zinh,4 sao,4 tháng trước,chỗ rộng rãi thoáng mát nhưng khách hàng k đc chọn chỗ(mặc dù đã nói nv).đồ ăn đa dạng nhưng viên hải sản bị chua.mong quán sẽ cải thiện.
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Kh Ha Ng,4 sao,3 tháng trước,Cũng nhol đó đừng có phốt là thịt people nha sốp
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),2,4 sao,Thời gian chỉnh sửa: 7 tháng trước,"- Chỗ ngồi nhiều muỗi, nhỏ, k dc lựa chỗ
- Giữ xe tốn thêm 3k (trong quán nữa là sao trời)
- Chiên mắm tỏi 1 lần thì ít rau muống quá còn lại khá ok, đồ cũng k quá đa dạng"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Nhu Quynh,4 sao,7 tháng trước,"Điểm cộng là đc mang nước từ bên ngoài vào, mà có cái đồ chiên chiên không đc giòn rụm cho lắm, khoai tây chiên sẵn để ngoài nhìu làm khoai bị mềm bị yểu."
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Đăng Khôi Đào,4 sao,3 tháng trước,"Quán ngon đồ ăn chất lượng ,không khí tự do thoải mái"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Hao Lam Nhat,4 sao,3 tháng trước,"Đợi hơi lâu nhưng đồ ăn ngon , chỗ hẹp nha , rộng hơn thì ok"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),15. Trần Yến Khiêm,4 sao,8 tháng trước,cũng ok
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Tiên Khánh,4 sao,7 tháng trước,"Đồ ăn ngon chất lượng hợp giá tiền,nhưng tìm hơi khó nha,những vẫn oke 👍👍👍👍👍 …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Anh Tuyết Lê,4 sao,7 tháng trước,"Đồ ăn chất lượng, làm nhanh, nhưng mà quán khá khó tìm, không đưa phường nên đi lộn dưới phường 10"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Kim Khánh,4 sao,7 tháng trước,"Đồ ăn ra nhanh lứm lunnn
Cá viên chiên chất lượng lắm nha sốp😋 …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Clara Nguyen,4 sao,3 tháng trước,"Quán ok sạch sẽ, ngon, rẻ, phù hợp hssv"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Akiko Miyamura,4 sao,2 tháng trước,Dễ tiếp cận từ đường lớn
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Thư,4 sao,6 tháng trước,Nhà vệ sinh có mùi cống
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Đức Trương Trí,4 sao,4 tháng trước,hơi ngá
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Khang Nguyễn,4 sao,7 tháng trước,Mọi thứ đều oke
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),To Uyen,4 sao,4 tháng trước,Được rồi
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Nhật Nguyễn,4 sao,Thời gian chỉnh sửa: 16 giờ trước,"Giá cả phù hợp, chất lượng đồ ăn ổn."
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),48_Mai vy,4 sao,3 ngày trước,oki a minh nha
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Bình Phạm Thị,4 sao,một tuần trước,"ăn ok, nhưng nhân viên chưa nhiệt tình, mình mới đi ăn lần đầu loanh hoay mãi mà k thấy nhân viên hướng dẫn"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),ĐẠT Phạm,4 sao,một tuần trước,"số lượng đồ ăn nhiều, có cái rất ngon nhưng đa số ko ngon, chế biến mắm tỏi vs me thì cái nào cũng bị ngọt nhiều ăn rất ngấy , đồ uống thì ok , nhân viên nhiệt tình chu đáo, chỗ ngồi khá thoáng"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Ngan Nguyen thi kim,4 sao,3 tuần trước,mặt bằng nóng  không mát khá xa tận 17km
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),1230 Lonlon,4 sao,4 tuần trước,ổn nhma sốt mắm me ngọt như đg lun chắc pha đc ly đá me với đi trễ dễ hết lạp sưởng nướng đá lắm.
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Phuong Tran,4 sao,một tháng trước,Do an Tạm ổn. Phục vụ nhiệt tình!
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Quang Ngọc,4 sao,một tháng trước,"đồ ăn ngon , nhma mắn tỏi hơi mặn 1 tẹo"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),HUỲNH LÂM HCMUSSH,4 sao,một tháng trước,Đồ ăn cũng tạm
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Như Ý Ngô Đình,4 sao,một tháng trước,"cũng được, mong quán có đậu bắp :>>>"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Duyên TM,4 sao,2 tháng trước,"Đồ ăn ngon, chiên quá lửa nhưng giá hơi mắc"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Mira Trâm Anh,5 sao,2 tháng trước,"Bữa nay vừa đi ăn vs bn ở quán về, tui vừa đưa đồ ăn cho nv chế biến, r quay lại bàn là thấy đồ ăn xong lun r, quán phục vụ rất nhanh (đi lúc 5h chiều)
Nv nhiệt tình vs khách lắm. Lại còn dthw, xinh vs đẹp trai vãi🤭 …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Huyền Trịnh,5 sao,3 tháng trước,"Mình đi ăn vào tối thứ 6, cứ nghĩ sẽ không đông nhưng quán kín bàn, phải chờ. Thấy nhóm mình có em bé nên anh chủ quán rất lịch sự, xin phép nhóm đi  trước rồi ưu tiên cho mình vào trước, điểm cộng lớn 👍 …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),My Trương,5 sao,4 tháng trước,"đồ ăn ngon, nhân viên quán phục vụ chỉ dẫn nhiệt tình lắm
đồ ăn cũng nhiều, 20h rồi mà đồ ăn vẫn còn khá nhiều
khômg gian cũng khá rộng và mát
mn nên ghé trải nghiệm thử nha"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Say Long,5 sao,3 tháng trước,"Cá viên mình cảm thấy ngon hơn nhiều hàng xe ngoài đường nhiều luôn, chỗ ngồi thoáng mát. nhược điểm duy nhất là khi đông lên món sẽ khá lâu, mình đi hôm chủ nhật ngồi đợi hơn 20 phút mới lên món."
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Lê Trần Phương Nguyên (Marco),5 sao,7 tháng trước,"Quán có nhiều bàn cho các nhóm khoảng dưới 10 người, còn lại là bàn nhỏ cho nhóm 2-4ng. Phục vụ cũng khá nhanh, dù quán có hơi đông. Thiệt hại tiền vé + nước + gửi xe. Nhân viên thái độ gần gũi, oce. Mấy đồ ăn kèm cũng tương đối, có kimbap, …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Phương Duyên,5 sao,4 tháng trước,"Giá vé bao gồm chiên và lẩu, theo khẩu vị cỉa mình thì nước lẩu khá ngon nha, còn nước thì mua riêng nha mọi người"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Nancy,5 sao,5 tháng trước,"quán đã biết cải thiện thái độ nhân viên. Bạn đưa món xong rồi nói "" Dạ chị chiên mắm tỏi thấy vị chưa hợp như mặn quá hay nhạt quá thì nói em để làm lại nha"". Mình ngồi ăn bị ruồi bay quanh chân thì chị trong quán nhắc nhân viên ""Em làm …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Lê Bá Tới,5 sao,3 tháng trước,"Gu mình ăn đơn giản nên hình của mình không đặc sắc cho lắm, còn quán thì nhiều món nha ae. Món ăn, nhân viên, quy trình, mọi thứ đều ok với mình cảm nhận. Đáng tiền"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Nguyễn Bảo Anh,5 sao,5 tháng trước,"Buffet xiên que đa dạng, đồ ăn tươi và nêm nếm ổn.
Dịch vụ nhanh, nhân viên thân thiện và hỗ trợ nhiệt tình.
Không gian thoáng, giá 79k hợp túi tiền."
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Võ Ánh,5 sao,4 tháng trước,"Quán ruột nên cũng không cần phải noái gì thêm kkkk, nói chung là vừa vị và ngon, quán chu đáo có cả khăn giấy hoặc hỗ trợ cho mang một vài loại nước uống vào. Chiên mắm tỏi thì mình thấy okela, chỉ là lâu lâu một vài lúc mình ăn thì chiên …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Trúc Thanh,5 sao,4 tháng trước,Đồ ăn ngon sạch sẽ lắm. Nhân viên cũng nhiệt tình nữa.
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Mã Mã,5 sao,4 tháng trước,"Đi từ aeon mall bình tân qua ăn. Trộm vía hợp khẩu vị, mình rất thích nước lẩu, ngon ghê. Viên bên đây chất lượng tốt, ăn toàn thấy viên ngon. Cơ mà mình nghĩ anh nên có bảng tên món để dễ lựa hơn, có nhiều món nhìn cứ na ná nhau nên em hổng biết món nào với món nào."
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Thanh Phạm,5 sao,4 tháng trước,"Đồ ăn ngon, không gian rộng rãi thoáng mát, dù đông nhưng đến k phải chờ bàn"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Linh Le Vo Tuong,5 sao,8 tháng trước,"Thấy trên tiktok bữa giờ nay mới có dịp đi ăn.

Quán đông xỉu. Không gian mở nhưng hơi thiếu quạt đối lưu nên cảm giác khá bí …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Ngọc Ngân Đỗ,5 sao,7 tháng trước,"đồ ăn ngon , nvien nhiệt tình dth , mỗi tội chiên hơi lâu chắc do đông khách quá , nói chung là quán 10đ luonnnn"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),My Thaoo,5 sao,4 tháng trước,"Mình đi ăn thấy đồ lên nhanh ok, nvien fill đồ liên tục luong hết là thêm, lẩu thải cũng ngon nữa, nhân viên dthw"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),MyDuyen NguyenThi,5 sao,3 tháng trước,"Đã đến quán 2 lần, đồ ăn ngon, nv vui vẻ"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Watch Team,5 sao,8 tháng trước,"Quán có các loại viên khá đa dạng nha, nhiều loại lắm nè. Ăn ngon. Vé buffet là 79k/người, mua thêm nước thì khoảng 12k/phần nước. Nhân viên dễ thương và nhiệt tình lắm nha, phục vụ nhanh. Đồ ăn cũng có vẻ sạch sẽ. …"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Uyên Thanh,5 sao,7 tháng trước,"Quán ngoài trời nên đi ngày mưa hơi vất vả vì phải dời chỗ tới lui nhưng mà nhân viên rất nhiệt tình giúp đỡ, dời đồ ăn cho mình rồi che dù cho mình nữa nên mình thấy oki ạ. Đồ ăn ở tầm khá, có nước lẩu rất đậm đà, sẽ quay lại ạ."
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),HỒ NGỌC THÙY MY,5 sao,4 tháng trước,"Đồ ăn ngon, vừa miệng. Ông chủ nhiệt tình dễ thương"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Kiên Lê,5 sao,3 tháng trước,"oki lém á mấy bà, này nói thiệt, lâu lâu mới kím đc quán vậy nè"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Phương Nguyen,5 sao,4 tháng trước,"Đồ ăn ngon mới, nhân viên thân thiện nhiệt tình"
Buffet Minh Cá Viên 86K (CN.Lê Đức Thọ),Vi Hàn Hoàng,5 sao,8 tháng trước,"Nhân viên siêu thân thiện, đồ ăn ổn, nước lẩu ngon, siêu recommend bàn nào đi đông vừa ăn chiên vừa ăn lẩu, nêm nếm mắm tỏi ngon, có điều hơi tâm linh."
