rating,text,word_count,food,service,place,cost
5 sao,"không thể đếm hết số lần mình đi đến đây nữa đây là địa điểm thích hợp để bạn mời đối tác, khách hàng hoặc đồng nghiệp đi ăn chanh sả mà không bị viêm màng túi. - giá ở đây khá phải chăng theo đánh giá của mình so với các quán sushi khác, nhưng chưa bao gồm thuế nhé. mình nhắc trước để nhiều bạn đỡ bỡ ngỡ - món ăn: mình thích ăn nhất món waka waka và sashimi cá hồi cá hồi 5 kiểu. các món còn lại mình đánh giá là chế biến ngon. - nhân viên: thái độ phục vụ của nhân viên tạm ổn, đôi khi có hay quên một tẹo thôi, nhưng còn lại rất lịch sự. - nhược điểm của quán là không gian hơi nóng, hầu như lần nào mình đi cũng bị nóng, chỉ cần cải thiện chỗ này nữa là tuyệt vời. - quán có khu vực trên lầu nữa, nhiều bạn nếu mới đến lần đầu giống mình thì sẽ nghĩ quán chỉ có khu vực tầng dưới, nhưng không phải đâu - toilet sạch sẽ, mình đánh giá ổn update tháng 92020 - thái độ 1 bạn nhân viên phục vụ không tốt: đúng cho câu 1 con sâu làm rầu nồi canh. so với những lần của những tháng trước đây mình đi thì 2 3 tháng gần đây quán đông hẳn lên. nhưng có lẽ vì đông nên thái độ nhân viên đi xuống chăng? đúng nghĩa 1 con sâu làm rầu nồi canh. mình đi với bạn, ướt mưa nên mình lên nhà với lau chút rồi xuống mới order. bạn mình đã order trước. lúc mình order sau thì bạn nữ nhận order đeo khẩu trang, cao không mang kính tỏ ra hơi khó chịu, chau mày, kiểu cảm giác rất mệt mỏi vậy mà quán cũng đâu có đông đến nỗi vậy đâu? và còn rất nhiều nhân viên phục vụ khác mà ? khi mình order, bạn nhận order với thái độ hơi cộc. mình đọc tên món thì bạn kiểu chị nhìn menu chỉ vào giúp e xong làm vẻ khó chịu. mình thấy mất hứng ăn luôn ấy. lúc đó chỉ muốn lên review lại nhưng thôi vì quán nhìn chung mình đánh giá ổn nên thôi mình nghĩ quản lý cần làm việc lại với tất cả nhân viên về thái độ",405,2,3,1,2
5 sao,"đồ ăn ngon, đa dạng, nhiều sự phối hợp lạ, lên món rất nhanh dịch vụ tốt không gian đẹp món nào cũng ngon, bài trị đẹp, 10 điểm lên món nhanh.",32,2,2,2,0
4 sao,"không gian đẹp, nhân viên phục vụ nhanh nhẹn, món ăn trình bày chỉnh chu bắt mắt, giá cả phải chăng khá rẻ. tuy nhiên mùi bị không ấn tượng, set sushi không ngon, khá ngán. với tầm giá này, có nhiều quán ngon và đặc sắc hơn.",48,1,2,2,2
5 sao,"chủ quán rất nhiệt tình. giá cả ổn. món ăn cũng rất đa dạng và vừa miệng. tuy thời gian chờ có lẽ khá lâu vào giờ cao điểm, nhưng vì đặc thù của món cần thời gian chế biến, nên điều này có thể thông cảm được. mong nhà hàng tiếp tục phát huy.",55,2,3,0,2
5 sao,"các món đều tươi ngon, giá cao, phù hợp chất lượng. không gian đẹp nhưng hơi nhỏ một chút. nhân viên nhiệt tình. có bị sai sót sai món, vừa phản ánh là xin lỗi khắc phục đổi lại ngay, không vòng vo. đi 3 người ăn tầm 1 triệu",51,2,2,1,1
5 sao,"đã ăn ở đây nhiều lần, cả nhà ai cũng thích, đồ ăn ngon, trình bày đẹp mắt, giá rất ổn, không gian và chỗ ngồi thoải mái. nên thử sushi cá hồi, cá trích ép trứng, các loại trứng cá,.đi đông người thì ăn combo rất ổn, mực nướng sốt nhật, hào nướng phomai, cá nướng, gỏi, nước tía tô. quán ăn ngay gần emart phan văn trị nên kết hợp đi mua sắm và ăn ở đây thì quá tuyệt luôn.",83,2,0,2,2
5 sao,menu đa dạng. đồ tươi ngon và giá ổn. tuy nhiên hơi lâu do nhân viên ít.,17,2,1,0,2
5 sao,"đồ ăn ngon, bày trí đẹp, quán sạch sẽ, nhân viên phục vụ chu đáo, giá trung bình cao.",19,2,2,2,1
4 sao,"không gian: nhỏ, ấm cúng, thoải mái, nhạc nhẹ nhàng. đồ ăn: sashimi khá tươi, các món khác ngon, vừa miệng. món phụ: đậu nành luộc chín quá và nhiều muối mặn, mình không ăn được. set sashimi tổng hợp cho 3-4ng có cá hồi, cá trích ép trứng, sò, bạch tuộc, trứng cá, rong nho. được tặng món tráng miệng mochi khá ngon. đựng trong cái chén bông hoa xinh xinh không nỡ ăn giá cả: mình đi 2 người, order khoảng 4 món và nước bill hết 1tr2 dịch vụ: nhân viên nhanh nhẹn, nhiệt tình. ở đây sử dụng khăn giấy nén. đổ nước vào khăn sẽ nở ra đó. review thêm cho bạn nào bỡ ngỡ .",122,1,2,2,0
4 sao,"nhân viên phục vụ tận tình, chu đáo. món ăn phù hợp với giá cả. mọi người nên trải nghiệm thử.",21,2,2,0,2
5 sao,"quán ăn đẹp, chủ quán và nhân viên thân thiện, món ăn ngon, lên nhanh, sạch sẽ, giá phải chăng, có xuất hoá đơn và rất nhanh rất chuyên nghiệp",30,2,2,2,2
5 sao,"lần đầu tôi ăn sushi vì tôi nghĩ sushi tanh và dễ đau bụng. nhưng koi sushi đã làm tôi thay đổi hoàn toàn thiết kế quán nhỏ nhắn,nhưng bố trí tối ưu,quán nhìn sạch sẽ. nhân viên phục vụ thật tốt vì tôi là 1 khách hàng công tâm,không biết nếu quá đông khíach sẽ như thế nào nhưng tôi thấy quán phục vụ rất chân thành. về đồ ăn cảm giác rất tươi về sushi cũng như các món ăn khác riêng nước chấm cần cố gắng hơn nữa để phù hợp với khẩu vị người việt vì hơi ngọt cảm giác sẽ ngán. tôi sẽ ghé lại nhiều lần nữa cả vì giá cả của quán cũng rất hợp lí!",123,1,2,2,2
5 sao,"món ăn ngon, không gian nhỏ mà ấm cúng, nhân viên phục vụ thân thiện nhiệt tình!",17,2,2,2,0
5 sao,"ghé koi sushi theo lời giới thiệu của nhỏ bạn thân đúng là không phí công. thực đơn khá phong phú, giá hợp lý, phục vụ dễ thương. hứa là quay lại koi nhiều lần sau nữa",39,0,2,0,2
1 sao,nhân viên thái độ. khách nói còn phải chỉnh lưng. đang gọi thì quay đi. đồ ăn tạm được. cái tối thiểu là wasabi phải gọi mới có. mà không được gọi là mù tạt nhé. nói mù tạt là bị lườm đó. phải gọi đúng wasabi xin lỗi vì đã nhà quê,55,3,1,0,0
3 sao,"đồ ăn ổn, không gian hơi nhỏ, cơm cuộn hơi nhiều mayonnaise, mình ăn xong thấy có một con bọ nhỏ trong phần cơm cuộn.",25,1,0,1,0
5 sao,"đi nhiều lần và rất hài lòng. không gian nhỏ nhưng xinh xắn, thoải mái, yên tĩnh. thức ăn ngon, tươi, vừa miệng, giá cả phải chăng, trang trí đẹp mắt. sốt ăn cùng cực kì ngon luôn nhé.",39,2,0,2,2
4 sao,"ngon, tươi. nhưng chỗ để xe hơi ngặt, chắn mất lối ra vào. cửa kính ra vào kéo ngang nhưng moi người cứ quen hay đẩy ra làm cảm giác rất nguy hiểm. chỉ sợ nó ngac bể. chất lượng đồ ăn thấy khá ổn. có dịp sẽ quay lại. quán cải thiện được mặt bằng rộng hơn thì tuyệt vời",61,2,0,1,0
5 sao,"giá cả hợp lí, không gian đậm chất nhật bản, nhân viên nhiệt tình, đồ ăn tươi ngon !",19,2,2,2,2
5 sao,"quán giá cả phải chăng , nhân viên nhiệt tình , không gian yên tĩnh đậm chất nhật bản .đồ ăn ngon , hợp khẩu vị , đáng để mọi người trải nghiệm",32,2,2,2,2
5 sao,là một thực khách quen thuộc nơi đây . mình và bà xã đánh giá quán trên cả tuyệt vời.,20,0,0,0,0
4 sao,"không gian tuy nhỏ nhưng đẹp, ấm cúng, phục vụ hơi chậm, đồ ăn khá ngon, giá cả hợp lý.",20,2,1,2,2
4 sao,"quán thiết kế đẹp, ấm cúng. mình ngồi trên lầu 2 nên khá yên tĩnh. đồ ăn ngon, tươi. 3 người ăn no còn uống rượu nữa mà hết có hơn 800 vnd. lần sau lại còn đến nữa, thích món bánh xèo và món salat hải sản ghê",50,2,0,2,2
4 sao,đồ ăn hơi ít so với những gì mình ăn 7-8 tháng trước nhưng vẫn khá ngon đồ ăn nhìn chung vẫn khá là tươi giá cả đa dạng sinh viên nếu muốn có thể đi ăn thử,38,2,0,0,3
5 sao,"sashimi tươi ngon , phục vụ nhiệt tình , view đẹp ,không gian còn hơi nhỏ nên mở rộng thêm .",21,2,2,1,0
4 sao,"ổn trong tầm giá, trừ điểm vì dĩa bị mẽ chụp hình xấu",13,0,0,1,2
5 sao,"đồ ăn ngon, tươi, phục vụ tốt, nhưng mà nước tía tô hơi ngọt.",14,2,2,0,0
5 sao,"ngon, vừa miệng",3,2,0,0,0
5 sao,"quán decor đẹp, hoành tráng, không gian ấm cúng không tạo cảm giác chật hẹp. món lên khá nhanh không chờ quá lâu.",23,0,2,2,0
3 sao,"đồ ăn vừa phải , giá không quá cao",9,3,0,0,2
5 sao,"quán ngon, giá phù hợp, nhân viên dễ thương.",9,2,2,0,2
5 sao,cá hồi tươi. đồ ăn ngon. giá quá phải chăng. chổ ngồi cũng rộng ạ,15,2,0,2,2
5 sao,"đồ ăn rất tươi, hương vị chuẩn, quan hơi nhỏ nhưng đẹp, sạch sẽ. nếu là người thích ăn sushi thì không thể chê được",25,2,0,1,0
4 sao,"đồ ăn ngon, giá cả hợp lí, không gian hơi nhỏ",11,2,0,1,2
5 sao,"mì sợi cá hồi nhiều ăn thả ga, nhìn chung giá ổn không quá mắc",15,2,0,0,2
4 sao,đồ ăn rất đẹp mắt và ngon,7,2,0,0,0
5 sao,về đồ ăn ở quán chắc chắn không phải quán duy nhất bán đồ ăn nhật ngon nhưng vừa ngon vừa rẻ ý là giá cả phải chăng mà đồ ăn lại tươi ngon thì chắc chắn phải rồi. nhưng có góp ý nhỏ: hôm rồi tò mò món bánh xèo akakoi nên oder thử thì chỉ ăn đk phần nhân ở trên còn đế bánh bị chai cứng và quá nhiều dầu. nếu quán điều chình đk đế bánh giòn và không ngậm dần nhiều như vậy sẽ ngon hơn. m oder cho hai bạn nhỏ ăn thử mà hai bạn nhai không nỗi. tới hồi m thử thì m cũng bó tay.,115,1,0,0,2
5 sao,"đồ ăn ngon , ra món nhanh , phục vụ dễ thương",12,2,2,0,0
5 sao,quán ăn ngon giá hợp lý. cho 5 sao. phải chi có thêm 1 2 món sushi chay dành cho người ăn chay thì tốt biết mấy,27,2,0,0,2
5 sao,"đồ ăn ngon lắmm, không gian quán khá đẹp, lạ",10,2,0,2,0
5 sao,"đồ ăn ngon, giá cả hợp,quán có a nhân viên nhớ hẳn xe khách ra",15,2,2,0,2
4 sao,"đặt giao online tự ý hủy đơn không thông báo cho khách hàng ăn tại quán thì ổn, nhiều món ngon, lươn và cá nướng không có những chấm cháy đen thì 5 sao",34,2,1,0,0
3 sao,"shushi ngon giá vừa nhạc bị rè suốt buổi ăn, có nói từ nhân viên nữ tới chủ đều không qtam, để nhạc giật ồn rẻ nhức đầu ăn nhiều lần, nhưng dvu tệ do nữ chủ quán bạn nhân viên nam mập tầng 3 phục vụ tốt",47,2,1,1,2
3 sao,mọi thứ đều ổn trừ bạn nhân viên nữ pv quá thái độ. mình cũng nghĩ quán để để máy bấm gọi pv để mấy bạn ở ngoài biết để vào chứ mỗi lần gọi là phải đứng dậy rồi ra ngoài gọi thì phiền lắm ạ,46,0,1,0,0
5 sao,"tôi hay đưa vợ đến đây ăn từ hơn 4-5 năm trước. trước khi ăn ở đây, tôi không ấn tượng ẩm thực nhật bản lắm vì tôi khó ăn và không quen đồ ăn tươi sống. sau khi ăn nhiều quán thì tôi thấy đây là quán ngon nhất tôi từng ăn. hôm nay đang ăn bỗng nhớ sức ăn không biết bao nhiêu lần mà chưa để lại đánh giá cho quán. khuyên các bạn muốn biết ẩm thực nhật thì nên ăn thử quán này",88,2,0,0,0
5 sao,"mọi món ăn ở đây đều rất ngon, nhân viên phục vụ rất nhiệt tình tôi rất thích ở đâyđặc biệt giá của các món ăn rất dễ chịu",29,2,2,0,2
5 sao,"đồ ăn ngon, sạch sẽ",5,2,0,0,0
5 sao,đồ ăn tươi ngon giá cũng ổn,7,2,0,0,2
1 sao,"nhân viên để xe nhiệt tình ổn , nhân viên nữ quán thái độ khog tôn trọng khách mong xem lại",21,0,1,0,0
5 sao,"ngon lắm á, nên thử, giá cả hợp lý ạ",10,2,0,0,2
4 sao,akakoi. sashi luôn không làm mình thất vọng,8,2,0,0,0
4 sao,"không gian, menu, chất lượng, nhân viên, giá đều rất hài lòng nhưng chế biến nhiều dầu mỡ quá nên ăn nhanh ngán và hại sức khoẻ, nếu nhà hàng cải thiện được điểm này nữa thì 10 điểm",41,1,2,2,2
5 sao,"món ăn ngon, giá rẻ hơn nhiều so với chỗ khác, riêng cá ngừ mình thấy không thích lắm còn lại ổn ạ",23,1,0,0,2
4 sao,"đi ăn buổi trưa cũng ăn món bụng cá hồi, mà không có đá khói như ăn chiều tối. ngoài ra.vẫn ngon, vẫn hài lòng về phục vụ cũng như món ăn.",32,2,2,0,0
5 sao,"vị ngon, tươi, phục vụ tận tâm",7,2,2,0,0
5 sao,"đồ ăn tươi sống, ngon và vừa miệng. nhân viên luôn luôn nhiệt tình, chu đáo. rất hài lòng",19,2,2,0,0
1 sao,"nhân viên thô lỗ khinh thường shiper tới quán, shiper hỏi giúp khách hàng bao lâu có mà lễ tân bên ngoài chỉ 1 câu xanh rờn: khi nào xong đem ra, đâu phải bếp đâu mà biết thế là xong,",42,0,1,0,0
5 sao,"nếu quán có cho làm thẻ thành viên, chắc đã tích dư điểm rồi ăn không biết bao nhiêu lần. cá tươi, salad bao đã, phục vụ nhanh nhẹn dễ thương",32,2,2,0,0
5 sao,"quán ổn, đồ ăn ngon",5,2,0,0,0
5 sao,"không gian rất đẹp, đồ ăn siêu tươi và ngon. quán ruột mỗi khi thèm ăn sushi",17,2,0,2,0
1 sao,"đi ăn chờ 30f mới lên một mon,các bạn cứ kêu tính tiền thì họ mới chịu lên món nhé.làm ăn kiểu vậy không dám tới lần kêu 4 bạn nhân viên mới có một bạn chú ý.nói chung đi ăn xác định chờ đợi được hẳn đến nhé.",49,0,1,0,0
5 sao,"đồ ăn bữa nay ít hơn trước, salach toàn rau không thấy sasimi. không sử dụng credit card nên không vào ăn nữa, chứ xưa hay đến đây ăn",29,1,0,0,0
2 sao,định đặt qua fb về nhà ăn do bé em bảo ngon mà 20p không chịu trả lời tin nhắn. cảm thấy buồn và tức giận,27,0,1,0,0
5 sao,đồ ăn ngon giá cả hợp lý nhân viên ổn,10,2,3,0,2
4 sao,"thức ăn tươi ngon, giá cả hợp lý. nhân viên nhiệt tình, nhanh nhẹn.",14,2,2,0,2
